"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
42,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","Black","Male",0,0,40,"United_States","Small"
53,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Large"
37,"Private","Bachelors","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
37,"Private","10th","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
38,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",7298,0,50,"United_States","Large"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,24,"United_States","Small"
38,"State_gov","Some_college","Separated","Adm_clerical","Unmarried","Black","Female",0,0,38,"United_States","Small"
52,"Private","Assoc_voc","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,48,"Poland","Large"
48,"Self_emp_inc","Assoc_voc","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,50,"United_States","Large"
30,"Private","Assoc_voc","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Large"
37,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,1848,65,"United_States","Large"
47,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,45,"United_States","Small"
33,"Local_gov","Bachelors","Divorced","Protective_serv","Unmarried","White","Female",0,0,60,"Germany","Small"
33,"Private","HS_grad","Married_spouse_absent","Other_service","Not_in_family","Asian_Pac_Islander","Female",0,0,35,"Thailand","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Male",0,0,15,"United_States","Small"
41,"State_gov","Bachelors","Divorced","Exec_managerial","Not_in_family","White","Male",0,0,40,"United_States","Small"
32,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,1485,45,"United_States","Large"
36,"Federal_gov","Bachelors","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,40,"United_States","Small"
46,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
45,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,40,"United_States","Large"
18,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,16,"United_States","Small"
62,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,60,"United_States","Small"
33,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
42,"Private","HS_grad","Divorced","Craft_repair","Unmarried","White","Male",0,0,40,"United_States","Small"
18,"Private","Some_college","Never_married","Prof_specialty","Own_child","White","Female",0,0,40,"United_States","Small"
32,"Private","Assoc_voc","Divorced","Adm_clerical","Unmarried","White","Female",0,0,40,"United_States","Small"
43,"Private","7th_8th","Married_civ_spouse","Transport_moving","Husband","Black","Male",0,0,40,"United_States","Small"
20,"Private","HS_grad","Never_married","Other_service","Unmarried","Black","Female",0,0,25,"United_States","Small"
50,"Private","Bachelors","Divorced","Sales","Not_in_family","White","Male",0,0,45,"United_States","Small"
36,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","HS_grad","Never_married","Craft_repair","Own_child","White","Male",0,0,40,"United_States","Small"
30,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","Black","Male",0,0,40,"United_States","Small"
33,"Self_emp_not_inc","HS_grad","Never_married","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
43,"Local_gov","Assoc_acdm","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,43,"United_States","Small"
38,"Private","Some_college","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
34,"Local_gov","Bachelors","Never_married","Other_service","Not_in_family","White","Male",0,0,14,"United_States","Small"
40,"Private","Some_college","Separated","Adm_clerical","Unmarried","White","Female",0,0,45,"United_States","Small"
40,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
41,"Local_gov","Prof_school","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,50,"United_States","Large"
57,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Large"
65,"Local_gov","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,1648,4,"Greece","Small"
52,"Federal_gov","Some_college","Married_civ_spouse","Other_service","Husband","White","Male",0,0,50,"United_States","Small"
59,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Husband","Asian_Pac_Islander","Male",99999,0,40,"India","Large"
18,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Male",2176,0,25,"United_States","Small"
48,"Private","Assoc_acdm","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,45,"United_States","Small"
45,"Private","5th_6th","Divorced","Transport_moving","Unmarried","White","Male",0,0,40,"United_States","Small"
24,"Private","HS_grad","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Small"
27,"State_gov","Assoc_acdm","Never_married","Protective_serv","Not_in_family","White","Male",0,0,40,"United_States","Small"
40,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",15024,0,50,"United_States","Large"
44,"State_gov","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",5013,0,40,"United_States","Small"
24,"Private","HS_grad","Never_married","Farming_fishing","Own_child","Black","Male",0,0,50,"United_States","Small"
71,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,16,"United_States","Small"
17,"Private","12th","Never_married","Sales","Own_child","White","Male",0,0,40,"United_States","Small"
57,"Self_emp_not_inc","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",3137,0,40,"United_States","Small"
33,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
41,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
25,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
42,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Farming_fishing","Husband","White","Male",0,0,15,"United_States","Small"
34,"Private","HS_grad","Never_married","Handlers_cleaners","Not_in_family","White","Male",0,0,40,"United_States","Small"
27,"Local_gov","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,45,"United_States","Small"
24,"Private","Bachelors","Never_married","Prof_specialty","Own_child","White","Male",0,0,20,"United_States","Small"
23,"Private","Bachelors","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,30,"United_States","Small"
33,"Private","Some_college","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Small"
58,"Self_emp_inc","Assoc_voc","Divorced","Sales","Not_in_family","White","Male",2202,0,56,"United_States","Small"
25,"Private","9th","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
44,"Private","Masters","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,55,"United_States","Small"
53,"Federal_gov","HS_grad","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
38,"Local_gov","HS_grad","Married_civ_spouse","Adm_clerical","Wife","White","Female",0,0,35,"United_States","Large"
36,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,45,"United_States","Large"
25,"State_gov","HS_grad","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,40,"United_States","Small"
54,"Federal_gov","Bachelors","Divorced","Exec_managerial","Unmarried","White","Female",0,0,40,"United_States","Small"
31,"Private","12th","Separated","Transport_moving","Unmarried","Black","Male",0,0,40,"United_States","Small"
18,"State_gov","HS_grad","Never_married","Adm_clerical","Own_child","White","Male",0,0,40,"United_States","Small"
40,"Private","HS_grad","Divorced","Other_service","Not_in_family","Black","Male",0,0,40,"United_States","Small"
26,"Private","Some_college","Married_civ_spouse","Sales","Wife","Black","Female",0,0,40,"United_States","Small"
33,"Private","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Male",2202,0,50,"United_States","Small"
22,"Private","Assoc_acdm","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,55,"United_States","Small"
50,"State_gov","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
44,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
37,"Private","HS_grad","Never_married","Other_service","Unmarried","Black","Male",0,0,40,"United_States","Small"
34,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
45,"Federal_gov","Some_college","Widowed","Tech_support","Not_in_family","White","Female",0,0,45,"United_States","Large"
25,"Private","10th","Married_civ_spouse","Other_service","Own_child","White","Female",0,0,35,"United_States","Small"
20,"Private","Some_college","Separated","Sales","Unmarried","Black","Female",0,0,40,"United_States","Small"
46,"Federal_gov","HS_grad","Never_married","Adm_clerical","Not_in_family","Amer_Indian_Eskimo","Male",0,0,40,"United_States","Small"
26,"Private","Assoc_acdm","Never_married","Tech_support","Own_child","White","Male",0,0,40,"United_States","Small"
45,"Private","1st_4th","Married_civ_spouse","Other_service","Wife","White","Female",0,0,25,"El_Salvador","Small"
57,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Large"
28,"Private","Assoc_voc","Never_married","Sales","Not_in_family","White","Male",0,0,40,"United_States","Small"
36,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",7688,0,45,"United_States","Large"
32,"Private","HS_grad","Never_married","Handlers_cleaners","Not_in_family","White","Female",0,0,40,"United_States","Small"
29,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Male",0,0,50,"United_States","Large"
36,"Private","Bachelors","Divorced","Prof_specialty","Unmarried","White","Male",0,0,45,"United_States","Small"
19,"Private","HS_grad","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,30,"United_States","Small"
27,"Private","Bachelors","Never_married","Tech_support","Unmarried","Asian_Pac_Islander","Female",0,0,20,"Philippines","Small"
48,"Private","Masters","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,55,"United_States","Large"
49,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"United_States","Small"
55,"Private","Masters","Married_civ_spouse","Tech_support","Husband","White","Male",0,1977,20,"United_States","Large"
61,"Private","HS_grad","Divorced","Farming_fishing","Not_in_family","White","Female",0,0,82,"United_States","Small"
42,"Local_gov","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",15024,0,40,"United_States","Large"
42,"Federal_gov","Assoc_acdm","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
30,"Local_gov","Assoc_voc","Married_civ_spouse","Protective_serv","Husband","White","Male",0,0,40,"United_States","Small"
32,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
37,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Large"
35,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,45,"United_States","Small"
30,"Private","Assoc_voc","Married_spouse_absent","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
30,"Private","Prof_school","Married_civ_spouse","Prof_specialty","Husband","Asian_Pac_Islander","Male",0,0,20,"India","Large"
55,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,70,"United_States","Large"
36,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
33,"Private","HS_grad","Never_married","Other_service","Own_child","White","Male",0,0,48,"United_States","Small"
56,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Large"
26,"Private","Assoc_voc","Married_civ_spouse","Craft_repair","Husband","White","Male",0,2002,40,"United_States","Small"
37,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
28,"Private","HS_grad","Never_married","Sales","Own_child","White","Male",0,0,60,"United_States","Small"
38,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,50,"United_States","Small"
48,"Private","Some_college","Widowed","Adm_clerical","Unmarried","White","Female",0,0,43,"United_States","Small"
35,"Private","Assoc_acdm","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
39,"Local_gov","Bachelors","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
64,"Private","HS_grad","Married_civ_spouse","Other_service","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","HS_grad","Never_married","Adm_clerical","Unmarried","Black","Female",0,0,40,"United_States","Small"
